name,kv_anhhuong,time_start,lon,lat,level,disaster_level,type
Sét tại Thái Bình,Xã Thuỵ Hưng - huyện Thái Thuỵ - tỉnh Thái Bình,2023-05-28T07:40:00,106.491235,20.611919,0,,Sét
Động đất tại Kon Tum,"Xã Đắk Ring, huyện Kon Plong, tỉnh Kon Tum",2023-05-04T03:20:00,108.267,14.941,0,,Động đất
Ngập lụt tại Bình Thuận,Xã Thuận Minh - huyện Hàm Thuận - tỉnh Bình Thuận,2023-05-28T15:00:00,108.059048,11.091794,0,,Ngập lụt
Lốc tại Bình Thuận,Xã Sùng Nhơn - huyện Đức Linh - tỉnh Bình Thuận,2023-04-30T16:00:00,107.596414,11.237733,0,,Lốc
Dông lốc tại Bến Tre,"xã Thới Thuận - huyện Bình Đại, xã Vĩnh An - huyện Ba Tri - tỉnh Bến Tre",2023-07-17T18:00:00,106.599772,10.024821,0,,Lốc
Lốc tại Bình Thuận,Xã Phan Điền - huyện Bắc Bình - tỉnh Bình Thuận,2023-12-23T03:25:00,108.502291,11.290112,0,,Lốc
Sạt lở đất tại Lâm Đồng,"Huyện Lâm Hà, Huyện Đức Trọng, Thành phố Đà Lạt - tỉnh Lâm Đồng",2023-06-28T23:00:00,108.464577,11.934638,0,,Sạt lở đất
Dông lốc tại Gia Lai,"xã Ia Pết - huyện Đak Đoa, xã Ayun Hạ - huyện Phú Thiện - tỉnh Gia Lai",2023-06-27T17:00:00,108.123704,13.877022,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-07-10T06:55:00,108.248,14.942,0,,Động đất
Sạt lở đất tại Cà Mau,"Ấp Rạch Vẹt, xã Hiệp Tùng, huyện Năm Căn, Tỉnh Cà Mau",2023-05-27T06:00:00,105.12793007180791,8.822582000968966,0,,Sạt lở đất
Mưa lớn tại Cà Mau,"Khóm 3 thị trấn U Minh, huyện U Minh, tỉnh Cà Mau",2023-05-27T06:00:00,105.14508622703822,9.178083523463,0,,Mưa lớn
Sạt lở đất tại An Giang,Xã Bình Mỹ - huyện Châu Phú - tỉnh An Giang,2023-05-30T09:30:00,105.2884146575802,10.5236704297579,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Ngọc Tem - huyện Kon Plông - tỉnh Kon Tum,2023-05-31T16:00:00,108.301,14.798,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2023-07-07T19:56:00,108.304,14.857,0,,Động đất
Động đất tại Kon Tum,Xã Đăk Năng - huyện Kon Plông - tỉnh Kon Tum,2023-07-09T02:15:00,108.171,15.014,0,,Động đất
Động đất tại Kon Tum,xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-07-08T23:06:00,108.272,14.934,0,,Động đất
Mưa lớn kèm theo lốc tại Tây Ninh,Xã Truông Mít - huyện Dương Minh Châu - tỉnh Tây Ninh,2023-05-26T19:00:00,106.266,11.227,0,,Lốc
Động đất tại Kon Tum,Xã Ngọc Tem - huyện Kon Plông - tỉnh Kon Tum,2023-05-31T16:04:00,108.287,14.821,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2023-12-24T07:27:00,108.352,14.794,0,,Động đất
Sạt lở đất tại Cà Mau,Ấp Má Tám - xã Việt Thắng - huyện Phú Tân - tỉnh Cà Mau,2023-05-24T05:45:00,104.964365,8.891963,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp 1 - xã Hàng Vịnh - huyện Đầm Dơi - tỉnh Cà Mau,2023-05-25T02:50:00,105.037822,8.788901,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Xóm Mới - xã Đất Mới - huyện Năm Căn - tỉnh Cà Mau,2023-05-24T10:00:00,104.951064,8.792172,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Hiệp Hòa Tây - xã Ngọc Chánh - huyện Đầm Dơi - tỉnh Cà Mau,2023-05-24T02:00:00,105.196502,8.895094,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Trại Lưới A - xã Đất Mới - huyện Năm Căn - tỉnh Cà Mau,2023-05-24T04:00:00,104.956696,8.800111,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Chống Mỹ A - xã Hàm Rồng - huyện Năm Căn - tỉnh Cà Mau,2023-05-24T02:00:00,105.045335,8.830748,0,,Sạt lở đất
Lốc tại Nghệ An,"Thị trấn Thạch Giám - huyện Tương Dương, Quế Phong - tỉnh Nghệ An",2023-06-01T15:00:00,104.653796,19.277292,0,,Lốc
Mưa lớn kèm dông lốc tại Vĩnh Long,"các huyện Trà Ôn, Mang Thít, Vũng Liêm, Long Hồ, Tam Bình và TP Vĩnh Long - tỉnh Vĩnh Long",2023-07-17T17:00:00,106.082149,10.209567,0,,Lốc
Lốc xoáy tại Bình Thuận,Xã Hàm Cần - huyện Hàm Thuận Nam - tỉnh Bình Thuận,2023-02-21T11:45:00,107.94791,11.051799,0,,Lốc
Động đất tại Sơn La,Thị trấn Ít Ong - huyện Mường La - tỉnh Sơn La,2023-12-24T05:44:00,104.013,21.498,0,,Động đất
Mưa lớn tại Lâm Đồng,"Phường 2,6,8,9 - TP Đà Lạt - tình Lâm Đồng",2023-07-12T07:00:00,108.43859,11.94972,0,,Mưa lớn
Sạt lở đất tại Cà Mau,Xã Quách Phẩm - huyện Đầm Dơi - tỉnh Cà Mau,2023-05-24T03:15:00,105.095132,8.868024,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Phú Hiệp A - xã Thanh Tùng - huyện Đầm Dơi - tỉnh Cà Mau,2023-05-24T00:15:00,105.171422,8.865357,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Cầu Ván - xã Quách Phẩm Bắc - huyện Đầm Dơi - tỉnh Cà Mau,2023-05-31T16:00:00,105.25919,8.854988,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Hiệp Thành - xã Việt Thắng - huyện Phú Tân - tỉnh Cà Mau,2023-05-24T09:25:00,104.967477,8.866225,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Bào Trấu - xã Việt Thắng - huyện Phú Tân - tỉnh Cà Mau,2023-05-24T04:25:00,104.967968,8.878844,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-12-26T19:26:00,108.278,14.825,0,,Động đất
Sạt lở tuyến đê tại Bạc Liêu,Xã Vĩnh Trạch Đông - TP. Bạc Liêu - tỉnh Bạc Liêu,2023-02-02T09:00:00,105.826902,9.24516,0,,Sạt lở đất
Dông lốc tại Vĩnh Long,"huyện Long Hồ, Mang Thít - tỉnh Vĩnh Long",2023-06-29T15:00:00,106.079327,10.199878,0,,Lốc
Động đất tại Kon Tum,"xã Đăk Năng, huyện Kon Plông, tỉnh Kon Tum",2023-07-08T12:01:00,108.249,14.955,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-12-26T19:27:00,108.282,14.803,0,,Động đất
Dông lốc và mưa đá tại Điện Biên,"Các huyện: Điện Biên, Mường Ảng - tỉnh Điện Biên",2023-03-18T16:00:00,103.084222,21.160129,0,,"Dông lốc, sét, mưa đá"
Lốc xoáy tại Yên Bái,Huyện Văn Chấn và Thị xã Nghĩa Lộ - tỉnh Yên Bái,2023-03-21T23:00:00,104.451771,21.675225,0,,Lốc
"Dông, lốc, mưa đá tại Nghệ An","Các huyện: Tương Dương, Quế Phong, Quỳ Châu - tỉnh Nghệ An",2023-03-21T18:00:00,104.96473,19.640096,0,,"Dông lốc, sét, mưa đá"
Mưa lớn kèm lốc xoáy tại Yên Bái,"Các huyện: Lục Yên, Văn Chấn, Trấn Yên, Yên Bình, Văn Yên, thị xã Nghĩa Lộ - tỉnh Yên Bái",2023-06-02T20:00:00,104.68407,22.20723,0,,Mưa lớn
Mưa đá tại Lâm Đồng,"Xã Đạ Nhim, Đạ Sar - huyện Lạc Dương - tỉnh Lâm Đồng",2023-03-22T16:00:00,108.549155,12.096379,0,,Mưa đá
Sạt lở đất tại An Giang,"Xã Đào Hữu Cảnh, huyện Châu Phú, tỉnh An Giang",2023-06-30T10:10:00,105.151369,10.499352,0,,Sạt lở đất
"Dông, lốc, sét tại Hà Giang","Huyện Vị Xuyên, Bắc Quang - Tỉnh Hà Giang",2023-06-28T10:00:00,104.983788,22.671708,0,,"Dông lốc, sét, mưa đá"
Mưa dông tại Phú Thọ,"Các huyện: Yên Lập, Cẩm Khê, Tam Nông, Phù Ninh - tỉnh Phú Thọ",2023-06-02T20:00:00,105.101623,21.331253,0,,Mưa lớn
Mưa lớn tại Hà Giang,"Huyện Hoàng Su Phì, Xín Mần, Bắc Quang, Bắc Mê, TP Hà Giang - tỉnh Hà Giang",2023-07-03T01:00:00,105.000415,22.801384,0,,Mưa lớn
Mưa kèm dông sét tại Bình Thuận,"Thị trấn Lương Sơn, xã Phan Thanh và xã Hồng Thái, huyện Bắc Bình, tỉnh Bình Thuận",2023-07-13T14:10:00,108.46462712521169,11.209262813004873,0,,"Dông lốc, sét, mưa đá"
Sạt lở đất tại An Giang, Thị trấn Hội An - huyện Chợ Mới - tỉnh An Giang,2023-06-03T10:00:00,105.514911,10.393122,0,,Sạt lở đất
Động đất tại Quảng Ngãi,Xã Ba Dinh - huyện Ba Tơ - tỉnh Quảng Ngãi,2023-06-04T05:38:00,108.606,14.848,0,,Động đất
Lũ quét tại Bình Thuận,Xã Hàm Cần - huyện Hàm Thuận Nam - tỉnh Bình Thuận,2023-06-28T15:00:00,107.936453,11.019994,0,,Lũ quét
Sạt lở đất tại Cà Mau,Xã Ngọc Chánh - huyện Đầm Dơi - tỉnh Cà Mau,2023-06-30T03:00:00,105.211763,8.90428,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-07-08T05:08:00,108.271,14.939,0,,Động đất
Động đất tại Kon Tum,Xã Ngọc Yêu - huyện Tu Mơ Rông - tỉnh Kon Tum,2023-06-04T04:23:00,108.115,14.872,0,,Động đất
Mưa lớn kèm dông lốc tại Bình Thuận,Thị trấn Tân Nghĩa - huyện Hàm Tân - tỉnh Bình Thuận,2023-06-02T15:30:00,107.723897,10.806765,0,,Lốc
Động đất tại Kon Tum,"Xã Măng Cành, huyện Kon Plông, tỉnh Kon Tum",2023-07-14T19:40:00,108.335,14.709,0,,Động đất
Lốc tại Sóc Trăng,"TP Sóc Trăng, huyện Trần Đề, Thị xã Ngã Năm, Huyện Mỹ Tú, thị xã Vĩnh Châu, huyện Châu Thành - Tỉnh Sóc Trăng",2023-07-16T13:00:00,105.957465,9.590876,0,,Lốc
Lốc tại Kiên Giang,"Huyện Rạch Rá, Giồng Riềng, Gò Quao, U Minh Thượng, Châu Thành, An Minh, Kiên Hải - Tỉnh Kiên Giang",2023-07-16T15:00:00,105.386072,10.440789,0,,Lốc
"Sóng to, gió lớn gây chìm tàu tại vùng biển Bình Thuận",Vùng biển cách đảo Phú Quý (Bình Thuận) 03 hải lý về hướng Tây Nam,2023-06-03T21:00:00,108.8333,10.56333,0,,Gió mạnh trên biển
Mưa lớn tại Hòa Bình,"Các huyện: Đà Bắc, Tân Lạc - tỉnh Hòa Bình",2023-06-02T20:00:00,105.353041,20.52138,0,,Mưa lớn
Động đất tại Kon Tum,Xã Ngok Tem - huyện Kon Plông - tỉnh Kon Tum,2023-06-30T09:04:00,108.335,14.783,0,,Động đất
Sạt lở đất tại Cà Mau,Xã Đất Mới - huyện Năm Căn - tỉnh Cà Mau,2023-06-28T01:00:00,104.950483,8.825385,0,,Sạt lở đất
Dông lốc tại Tuyên Quang,"Các huyện: Hàm Yên, Sơn Dương - tỉnh Tuyên Quang",2023-06-02T23:00:00,105.280979,21.746444,0,,Lốc
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon plong - tỉnh Kon Tum,2023-06-04T19:20:00,108.206,14.869,0,,Động đất
Sạt lở đất tại An Giang,Xã An Thạnh Trung - huyện Chợ Mới - tỉnh An Giang,2023-06-05T08:00:00,105.458164,10.433693,0,,Sạt lở đất
Ngập tại Bình Thuận,Xã Măng Tố - huyện Tánh Linh - tỉnh Bình Thuận,2023-06-02T23:00:00,107.712048,11.222975,0,,Ngập lụt
Mưa lớn tại Đồng Nai,"Huyện Long Thành, Nhơn Trạch - tỉnh Đồng Nai",2023-06-04T16:00:00,106.977567,10.768488,0,,Mưa lớn
Mưa kèm dông lốc tại Lào Cai,"Các huyện: Bảo Yên, Văn Bàn - tỉnh Lào Cai",2023-06-02T20:00:00,104.147629,22.065075,0,,Mưa lớn
Sạt lở đất tại An Giang,xã Mỹ Hội Đông - huyện Chợ Mới - tỉnh An Giang,2023-06-05T09:00:00,105.340257,10.514764,0,,Sạt lở đất
Mưa lớn tại Sơn La,"Các huyện Thuận Châu, Phù Yên, Mường La, Quỳnh Nhai, Yên Châu - tỉnh Sơn La",2023-06-02T23:00:00,103.684067,21.446619,0,,Mưa lớn
Sạt lở đất tại Cà Mau,Xã Hàm Rồng - huyện Năm Căn - tỉnh Cà Mau,2023-06-29T20:00:00,105.043177,8.867714,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-07-07T23:50:00,108.29,14.883,0,,Động đất
"Mưa lớn kèm dông, lốc tại Điện Biên",Xã Tìa Dình - huyện Điện Biên Đông - tỉnh Điện Biên,2023-06-02T18:00:00,103.372772,21.075579,0,,Mưa lớn
Sét tại Bình Thuận,xã Hàm Liêm - huyện Hàm Thuận Bắc - tỉnh Bình Thuận,2023-06-01T07:30:00,108.059266,11.015326,0,,Sét
Lốc tại An Giang,"xã Vĩnh Xương, xã Tân Thạnh - Thị xã Tân Châu - tỉnh An Giang",2023-06-04T16:30:00,105.174796,10.903279,0,,Lốc
Lốc tại Sóc Trăng,"Thị trấn Lịch Hội Thượng, Xã Trung Bình - huyện Trần Đề - tỉnh Sóc Trăng",2023-06-04T13:30:00,106.181401,9.494264,0,,Lốc
Lốc tại Cà Mau,Xã Lợi An - huyện Trần Văn Thời - tỉnh Cà Mau,2023-07-01T22:00:00,105.077437,9.148893,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-07-07T19:06:00,108.265,14.896,0,,Động đất
Lốc tại TP Hồ Chí Minh,Xã Lê Minh Xuân - huyện Bình Chánh - Thành phố Hồ Chí Minh,2023-06-04T18:10:00,106.523454,10.76203,0,,Lốc
Lốc tại Đồng Tháp,"Các huyện Hồng Ngự, Tam Nông, Tháp Mười, Châu Thành và TP Hồng Ngự - tỉnh Đồng Tháp",2023-06-04T23:00:00,105.360416,10.81806,0,,Lốc
Lốc tại Quảng Trị,Xã Vĩnh Hà - huyện Vĩnh Linh - tỉnh Quảng Trị,2023-06-05T14:00:00,106.869675,17.005954,0,,Lốc
Sạt lở đất tại Cần Thơ,Xã Thới Thạnh - huyện Thới Lai - TP Cần Thơ,2023-06-05T02:00:00,105.607078,10.103863,0,,Sạt lở đất
Sạt lở đất tại Bình Thuận,Xã Hồng Thái - huyện Bắc Bình - tỉnh Bình Thuận,2023-06-04T15:40:00,108.46385,11.219148,0,,Sạt lở đất
Sạt lở đất tại Long An,Xã Thủy Tây - huyện Thạnh Hóa - tỉnh Long An,2023-07-01T06:30:00,106.139108,10.645348,0,,Sạt lở đất
Gió mạnh trên vùng biển Bà Rịa - Vũng Tàu,Vùng biển Côn Đảo - tỉnh Bà Rịa - Vũng Tàu,2023-07-17T10:30:00,106.571908,8.60186,0,,Gió mạnh trên biển
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2023-06-05T11:45:00,108.315,14.782,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-07-07T11:09:00,108.259,14.889,0,,Động đất
Sạt lở đất tại Hậu Giang,TT Ngã Sáu - huyện Châu Thành - tỉnh Hậu Giang,2023-06-05T17:00:00,105.798449,9.923338,0,,Sạt lở đất
Sạt lở đất tại Hậu Giang,Xã Phú Hữu - huyện Châu Thành - tỉnh Hậu Giang,2023-06-05T17:00:00,105.844321,9.9197,0,,Sạt lở đất
,Xã Đông Phước - huyện Châu Thành - tỉnh Hậu Giang,2023-06-05T17:00:00,105.799601,9.887823,0,,Sạt lở đất
Lốc tại Cà Mau,"Xã Khánh Lâm, Khánh Tiến, Khánh Hoà, Khánh Thuận và Nguyễn Phích huyện U Minh - Tỉnh Cà Mau",2023-07-16T22:00:00,105.035282,9.283363,0,,Lốc
Lốc tại Cà Mau,"Xã Việt Thắng, Phú Thuận, Rạch Chèo và Tân Hải - Huyện Phú Tân - tỉnh Cà Mau",2023-07-16T22:00:00,104.870534,8.911303,0,,Lốc
Sạt lở bờ biển tại Bình Thuận,Ven biển thôn Tiến Bình - xã Tiến Thành - TP. Phan Thiết - tỉnh Bình Thuận,2023-02-20T15:00:00,108.066112,10.888951,0,,Sạt lở đất
Sạt lở bờ biển tại Bình Thuận,Khu vực biển Hòn Rơm-Mũi Né - TP. Phan Thiết - tỉnh Bình Thuận,2023-02-28T15:00:00,108.340247,10.957845,0,,Sạt lở đất
Động đất tại Kon Tum,"xã Ngọc Tem, huyện Kon plong, tỉnh Kon Tum",2023-06-06T15:30:00,108.31,14.786,0,,Động đất
Dông lốc tại Bạc Liêu,"các huyện Hòa Bình, Vĩnh Lợi, Hồng Dân, Phước Long và Thị xã Giá Rai - tỉnh Bạc Liêu",2023-07-16T18:00:00,105.317968,9.25714,0,,Lốc
Ngập lụt tại Bình Thuận,"Xã Đức Phú, Huyện Tánh Linh, tỉnh Bình Thuận",2023-06-05T23:00:00,107.652809,11.247982,0,,Ngập lụt
"Dông lốc, mưa đá tại Nghệ An","Các xã: Na Loi, Đoọc May, Keng Đu, Huồi Tụ, Bảo Nam, Bảo Thắng - huyện Kỳ Sơn - tỉnh Nghệ An",2023-03-18T18:00:00,104.307812,19.41143,0,,"Dông lốc, sét, mưa đá"
Sạt lở đất tại Cà Mau,"ấp Phú Hiệp, xã Ngọc Chánh, huyện Đầm Dơi, tỉnh Cà Mau",2023-06-06T02:00:00,105.165743,8.901551,0,,Sạt lở đất
Lốc xoáy tại Bình Thuận,"Xã Tân Lập, huyện Hàm Thuận Nam",2023-06-02T15:30:00,107.819542,10.863176,0,,Lốc
Sạt lở đất tại Cà Mau,"ấp Phú Hiệp, xã Ngọc Chánh, huyện Đầm Dơi, tỉnh Cà Mau",2023-06-06T02:30:00,105.158329,8.896245,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,"ấp Hiệp Hòa Tây, xã Ngọc Chánh, huyện Đầm Dơi, tỉnh Cà Mau",2023-06-06T03:00:00,105.205974,8.896326,0,,Sạt lở đất
Lốc tại Vĩnh Long,"Xã Vĩnh Xuân, huyện Trà Ôn, tỉnh Vĩnh Long",2023-05-27T19:00:00,106.003881,9.954793,0,,Lốc
Động đất tại Kon Tum,xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-01-12T07:42:00,108.256,14.795,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2023-01-04T21:36:00,108.301,14.775,0,,Động đất
Động đất tại Nghệ An,Xã Tam Quang - huyện Tương Dương - tỉnh Nghệ An,2023-01-06T08:53:00,104.56,19.028,0,,Động đất
Mưa lớn gây ngập úng tại Bình Định,"Các huyện Phù Mỹ, Phù Cát, Thị xã Hoài Nhơn, Tuy Phước, Thành phố Quy Nhơn - tỉnh Bình Định",2023-01-06T17:00:00,109.210618,13.804267,0,,Ngập lụt
Sạt lở đất tại Cà Mau,"ấp Xóm Lớn, xã Hàng Vịnh, huyện Năm Căn, tỉnh Cà Mau",2023-06-05T23:20:00,105.05313,8.790706,0,,Sạt lở đất
Rét hại tại Lai Châu,"huyện Nậm Nhùn, Than Uyên - tỉnh Lai Châu",2022-12-31T00:00:00,102.953214,22.187542,0,,Rét hại
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-01-08T19:49:00,108.266,14.801,0,,Động đất
"Dông lốc sét, mưa đá tại Thái Nguyên","Huyện Định Hoá, tỉnh Thái Nguyên",2023-06-04T23:00:00,105.638987,21.892478,0,,"Dông lốc, sét, mưa đá"
Lốc tại Vĩnh Long,"xã Hoà Hiệp - Huyện Tân Bình, Tân An Luông, Trung Hiệp - Huyện Vũng Liêm; Xã Phú Bình - huyện Măng Thít; xã Thanh Đức - Huyện Long Hồ, tỉnh Vĩnh Long",2023-06-04T14:00:00,106.042627,10.096236,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-07-07T10:16:00,108.272,14.927,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-01-08T05:33:00,108.257,14.752,0,,Động đất
Động đất tại Kon Tum,"xã Đắk Ring, huyện Kon plong, tỉnh Kon Tum",2023-06-06T15:31:00,108.262,14.868,0,,Động đất
Sét tại Điện Biên,"xã Phu Luông, huyện Điện Biên, tỉnh Điện Biên",2023-06-06T15:00:00,103.099811,20.956226,0,,Sét
Sạt lở đất tại Cà Mau,Xã Khánh Hội - huyện U Minh - tỉnh Cà Mau,2023-07-16T22:00:00,104.847632,9.351711,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon PLông - tỉnh Kon Tum,2023-01-08T23:48:00,108.298,14.806,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2023-01-08T23:43:00,108.316,14.802,0,,Động đất
Động đất tại Kon Tum,xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-01-10T08:42:00,108.259,14.904,0,,Động đất
Gió mạnh trên vùng biển Côn Đảo,Vùng biển Côn Đảo - tỉnh Bà Rịa - Vũng Tàu,2023-07-17T09:30:00,106.619022,8.615777,0,,Gió mạnh trên biển
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2023-01-21T21:16:00,108.211,14.902,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plong - tỉnh Kon Tum,2023-06-06T11:36:00,108.226,14.935,0,,Động đất
Sạt lở đất tại Cà Mau,"ấp Thuận Lợi B, xã Tân Thuận, huyện Đầm Dơi, tỉnh Cà Mau",2023-06-06T02:50:00,105.327597,8.990311,0,,Sạt lở đất
Sạt lở đất tại  Cà Mau,"ấp Xóm Tắc, xã Tân Thuận, huyện Đầm Dơi, tỉnh Cà Mau",2023-06-06T02:40:00,105.330486,8.957324,0,,Sạt lở đất
Dông lốc tại Cà Mau,Xã Tam Giang Đông - huyện Năm Căn - tỉnh Cà Mau,2023-01-25T03:00:00,105.282418,8.800008,0,,Lốc
Sạt lở đất tại Cà Mau,"ấp Xẻo Sao, xã Lâm Hải, huyện Năm Căn",2023-06-06T01:00:00,104.900483,8.717863,0,,Sạt lở đất
