,name,time_start,lon,lat,level,type,province
1837,Lũ tại Lào Cai,2024-05-30,104.08119379237652,22.110182376051817,0,Lũ,Lao Cai
1840,Động đất tại Kon Tum,2024-08-16,108.166,14.912,0,Động đất,Kon Tum
1844,Động đất tại Kon Tum,2024-07-30,108.201,14.895,0,Động đất,Kon Tum
1845,Động đất tại Kon Tum,2024-07-30,108.209,14.914,0,Động đất,Kon Tum
1854,Bão số 1,2024-05-30,112.8,23.6,8,Bão,Bien Đong
1855,Mưa lớn tại Lào Cai,2024-06-04,103.81919024517578,22.605038724146123,0,Mưa lớn,Lao Cai
1856,Mưa lớn tại Nghệ An,2024-05-30,105.620523,18.673211,0,Mưa lớn,Nghe An
1857,Mưa lớn tại Hòa Bình,2024-06-07,105.186903,20.746261,0,Mưa lớn,Hoa Binh
1858,Sạt lở tại Vĩnh Long,2024-06-11,105.903838,10.167394,0,Sạt lở đất,Vinh Long
1860,Mưa lớn tại Hà Giang,2024-06-04,105.19058099701104,23.258861220024464,0,Mưa lớn,Ha Giang
1861,Động đất tại Yên Bái,2024-06-06,104.851,21.842,0,Động đất,Yen Bai
1862,Mưa lớn tại Thái Nguyên,2024-06-10,105.821849,21.413806,0,Mưa lớn,Thai Nguyen
1870,Dông lốc tại An Giang,2024-06-08,105.183814,10.795394,0,Lốc,An Giang
1871,Mưa lớn gây sạt lở đất tại Lào Cai,2024-06-07,104.398097,22.523242,0,Sạt lở đất,Lao Cai
1872,"Mưa lớn, lũ tại Tuyên Quang",2024-06-10,105.458213,22.444833,0,Mưa lớn,Tuyen Quang
1873,Động đất tại Kon Tum,2024-07-31,108.332,14.722,0,Động đất,Kon Tum
1874,Động đất tại Kon Tum,2024-08-16,108.323,14.6325,0,Động đất,Kon Tum
1875,Mưa lớn tại Bắc Giang,2024-06-08,106.257543,21.359405,0,Mưa lớn,Bac Giang
1876,Động đất tại Kon Tum,2024-06-02,108.233,14.923,0,Động đất,Kon Tum
1877,Động đất tại Kon Tum,2024-06-02,108.268,14.893,0,Động đất,Kon Tum
1884,Mưa lớn tại Bình Dương,2024-06-14,106.646433,11.002461,0,Mưa lớn,Binh Duong
1885,Mưa lớn kèm dông lốc tại Tây Ninh,2024-06-12,106.10116,11.281018,0,Lốc,Tay Ninh
1886,Động đất tại Kon Tum,2024-07-31,108.303,14.705,0,Động đất,Kon Tum
1893,Mưa Lớn tại Tuyên Quang,2024-06-15,105.481978,22.505142,0,Mưa lớn,Tuyen Quang
1895,Động đất tại Kon Tum,2024-07-31,108.286,14.7,0,Động đất,Kon Tum
1896,Động đất tại Kon Tum,2024-08-08,108.33,14.63,0,Động đất,Kon Tum
1897,Động đất tại Kon Tum,2024-09-04,108.241,14.801,0,Động đất,Kon Tum
1903,Động đất tại Kon Tum,2024-07-31,108.325,14.818,0,Động đất,Kon Tum
1904,Động đất tại Kon Tum,2024-08-09,108.306,14.845,0,Động đất,Kon Tum
1905,Sạt lở đất tại Cần Thơ,2024-06-14,105.692421,10.10173,0,Sạt lở đất,Can Tho
1906,Sạt lở tại Cần Thơ,2024-06-08,105.656444,10.028161,0,Sạt lở đất,Can Tho
1912,Động đất tại Kon Tum,2024-07-30,108.22,14.803,0,Động đất,Kon Tum
1913,Mưa lớn kèm theo dông lốc tại Kiên Giang,2024-06-09,104.943925,10.185233,0,Lốc,Kien Giang
1914,Động đất tại Kon TUm,2024-08-18,108.202,14.899,0,Động đất,Kon Tum
1918,"Mưa lớn kèm theo dông lốc, gió mạnh trên biển tại Kiên Giang",2024-06-15,104.637608,9.801095,0,Lốc,Kien Giang
1919,Động đất tại Kon Tum,2024-07-31,108.331,14.79,0,Động đất,Kon Tum
1920,"Lốc, mưa đá tại Tiền Giang",2024-06-14,106.605058,10.273072,0,"Dông lốc, sét, mưa đá",Tien Giang
1921,Mưa lớn tại Tuyên Quang,2024-06-18,105.479648,22.50774,0,Mưa lớn,Tuyen Quang
1922,Mưa kèm theo lốc xoáy tại Gia Lai,2024-06-14,107.661417,13.963536,0,Lốc,Gia Lai
1924,Động đất tại Kon Tum,2024-07-31,108.278,14.801,0,Động đất,Kon Tum
1925,Mưa lớn tại Cao Bằng,2024-06-14,105.601731,22.956259,0,Mưa lớn,Cao Bang
1926,Mưa lớn kèm theo dông lốc tại Kiên Giang,2024-06-15,105.027702,9.745613,0,Lốc,Kien Giang
1927,Động đất tại Kon Tum,2024-07-30,108.19,14.924,0,Động đất,Kon Tum
1929,Động đất tại Quảng Nam,2024-08-18,108.088,15.321,0,Động đất,Quang Nam
1930,Động đất tại Quảng Nam,2024-06-18,108.139,15.027,0,Động đất,Quang Nam
1932,Động đất tại Kon Tum,2024-07-31,108.327,14.873,0,Động đất,Kon Tum
1933,Động đất tại Kon Tum,2024-07-31,108.309,14.894,0,Động đất,Kon Tum
1934,Mưa lớn tại Thái Nguyên,2024-07-28,105.63426368137424,21.90383486903008,0,Mưa lớn,Thai Nguyen
1937,Động đất tại Kon Tum,2024-06-18,108.196,14.952,0,Động đất,Kon Tum
1938,Mưa lớn tại Bắc Kạn,2024-06-17,105.71723,22.512309,0,Mưa lớn,Bac Kan
1939,Lốc tại Cà Mau,2024-09-07,105.049914,9.462314,0,Lốc,Ca Mau
1941,Mưa lớn gây sạt lở đất tại Cao Bằng,2024-06-24,105.830251,22.917002,0,Sạt lở đất,Cao Bang
1944,Mưa lớn tại Cao Bằng,2024-06-17,106.413907,22.683761,0,Mưa lớn,Cao Bang
1945,Động đất tại Kon Tum,2024-07-31,108.214,14.919,0,Động đất,Kon Tum
1946,Động đất tại Kon Tum,2024-06-19,108.189,15.012,0,Động đất,Kon Tum
1947,Động đất tại Kon Tum,2024-10-05,108.199,14.898,0,Động đất,Kon Tum
1951,Động đất tại Kon Tum,2024-07-31,108.279,14.86,0,Động đất,Kon Tum
1952,Động đất tại Quảng Nam,2024-06-19,108.13,15.046,0,Động đất,Quang Nam
1953,Động đất tại Quảng Nam,2024-06-19,108.121,15.058,0,Động đất,Quang Nam
1954,Động đất tại Kon Tum,2024-10-05,108.22,14.837,0,Động đất,Kon Tum
1957,Động đất tại Kon Tum,2024-06-19,108.154,14.936,0,Động đất,Kon Tum
1958,Động đất tại Kon Tum,2024-06-20,108.195,14.976,0,Động đất,Kon Tum
1959,Động đất tại Kon Tum,2024-07-31,108.217,14.89,0,Động đất,Kon Tum
1960,Động đất tại Kon Tum,2024-07-31,108.234,14.869,0,Động đất,Kon Tum
1963,Mưa lớn tại Lào Cai,2024-06-24,103.654112,22.485478,0,Mưa lớn,Lao Cai
1964,Động đất tại Kon Tum,2024-06-05,108.399,14.736,0,Động đất,Kon Tum
1965,Động đất tại Kon Tum,2024-07-31,108.269,14.805,0,Động đất,Kon Tum
1966,Động đất tại Kon Tum,2024-06-13,108.121,14.957,0,Động đất,Kon Tum
1971,Lốc tại An Giang,2024-06-03,105.325032,10.525883,0,Lốc,An Giang
1973,"Mưa dông, gió giật mạnh tại Tiền Giang",2024-07-02,106.518497,10.366266,0,Lốc,Tien Giang
1978,Mưa lớn tại Thái Nguyên,2024-07-03,106.02437106858036,21.58415050059209,0,Mưa lớn,Thai Nguyen
1979,Sét tại Hà Nội,2024-07-02,105.61488165845203,20.95392150763976,0,Sét,Ha Noi
1980,Mưa lớn tại Bình Thuận,2024-08-07,107.634396,11.243854,0,Mưa lớn,Binh Thuan
1995,Động đất tại Kon Tum,2024-08-21,108.231,14.899,0,Động đất,Kon Tum
1996,Mưa lớn tại Yên Bái,2024-08-20,104.64387265230268,21.90870372125464,0,Mưa lớn,Yen Bai
2010,Động đất tại Kon Tum,2024-08-21,108.18,14.9,0,Động đất,Kon Tum
2011,Động đất tại Kon Tum,2024-08-21,108.239,14.895,0,Động đất,Kon Tum
2012,Sạt lở đất tại Lâm Đồng,2024-08-23,108.36968095059451,11.91761121280565,0,Sạt lở đất,Lam Đong
2022,Sét tại Hà Nội,2024-08-25,105.48638423556552,20.98157491116895,0,Sét,Ha Noi
2023,Động đất tại Kon Tum,2024-08-25,108.312,14.924,0,Động đất,Kon Tum
2024,Động đất tại Kon Tum,2024-08-25,108.312,14.916,0,Động đất,Kon Tum
2036,Động đất tại Kon Tum,2024-08-27,108.18,14.915,0,Động đất,Kon Tum
2048,Động đất tại Kon Tum,2024-08-28,108.295,14.855,0,Động đất,Kon Tum
2049,Động đất tại Kon Tum,2024-08-27,108.316,14.826,0,Động đất,Kon Tum
2061,Lốc tại Lâm Đồng,2024-08-27,108.3700111660136,11.735937216911394,0,Lốc,Lam Đong
2075,Động đất tại Kon Tum,2024-09-02,108.282,14.797,0,Động đất,Kon Tum
2094,Động đất tại Kon Tum,2024-10-06,108.329,14.885,0,Động đất,Kon Tum
2095,Động đất tại Kon Tum,2024-10-07,108.223,14.926,0,Động đất,Kon Tum
2096,Sạt lở đất tại Bình Thuận,2024-08-27,107.712442,11.206529,0,Sạt lở đất,Binh Thuan
2104,Động đất tại Kon Tum,2024-09-14,108.204,14.86,0,Động đất,Kon Tum
2109,Động đất tại Sơn La,2024-09-23,104.765,20.926,0,Động đất,Son La
2122,Động đất tại Kon Tum,2024-09-23,108.264,14.866,0,Động đất,Kon Tum
2124,Động đất tại Kon Tum,2024-10-07,108.234,14.915,0,Động đất,Kon Tum
2125,Động đất tại Kon Tum,2024-10-07,108.242,14.965,0,Động đất,Kon Tum
2127,Bão số 5,2024-10-01,120.1,22.5,16,Bão,Bien Đong
2132,Động đất tại Kon Tum,2024-10-05,108.191,14.895,0,Động đất,Kon Tum
2133,Động đất tại Kon Tum,2024-09-24,108.18,14.929,0,Động đất,Kon Tum
2135,Động đất tại Kon Tum,2024-10-07,108.174,14.912,0,Động đất,Kon Tum
2137,Động đất tại Kon Tum,2024-10-18,108.256,14.798,0,Động đất,Kon Tum
2141,Động đất tại Kon Tum,2024-09-17,108.183,14.876,0,Động đất,Kon Tum
2146,Bão số 9,2024-11-16,110.7,17.0,14,Bão,Bien Đong
2178,Động đất tại Kon Tum,2024-09-19,108.291,14.825,0,Động đất,Kon Tum
2179,Động đất tại Kon Tum,2024-11-10,108.263,14.831,0,Động đất,Kon Tum
2180,Động đất tại Kon Tum,2024-10-07,108.185,14.882,0,Động đất,Kon Tum
2191,Sét tại Quảng Ninh,2024-05-06,106.862474,20.913168,0,Sét,Quang Ninh
2192,Động đất tại Kon Tum,2024-09-22,108.194,14.98,0,Động đất,Kon Tum
2194,Động đất tại Kon Tum,2024-09-24,108.2,14.909,0,Động đất,Kon Tum
2195,Động đất tại Quảng Nam,2024-11-10,108.183,15.154,0,Động đất,Quang Nam
2209,Động đất tại Kon Tum,2024-09-24,108.172,14.872,0,Động đất,Kon Tum
2210,Động đất tại Kon Tum,2024-09-24,108.183,14.93,0,Động đất,Kon Tum
2221,Động đất tại Kon Tum,2024-09-24,108.261,14.84,0,Động đất,Kon Tum
2228,Động đất tại Kon Tum,2024-09-29,108.231,14.933,0,Động đất,Kon Tum
2251,Sạt lở đất do triều cường tại Vĩnh Long,2024-09-28,106.00891658044782,10.30759099065701,0,Sạt lở đất,Vinh Long
2252,Động đất tại Kon Tum,2024-10-07,108.181,14.907,0,Động đất,Kon Tum
2268,Động đất tại Kon Tum,2024-10-07,108.209,14.893,0,Động đất,Kon Tum
2278,Động đất tại Quảng Nam,2024-10-13,108.131,14.978,0,Động đất,Quang Nam
2284,Động đất tại Kon Tum,2024-12-21,108.206,14.861,0,Động đất,Kon Tum
2285,Động đất tại Kon Tum,2024-10-14,108.209,14.845,0,Động đất,Kon Tum
2287,Động đất tại Kon Tum,2024-10-16,108.183,14.862,0,Động đất,Kon Tum
2288,Động đất tại Phú Thọ,2024-11-09,105.344,22.226,0,Động đất,Phu Tho
2292,Bão số 10,2024-12-21,109.9,9.3,8,Bão,Bien Đong
2293,Động đất tại Kon Tum,2024-10-16,108.214,14.847,0,Động đất,Kon Tum
2296,Động đất tại Kon Tum,2024-12-01,108.161,14.97,0,Động đất,Kon Tum
2297,Động đất tại Kon Tum,2024-10-23,108.257,14.898,0,Động đất,Kon Tum
2298,Động đất tại Kon Tum,2024-10-23,108.255,14.898,0,Động đất,Kon Tum
2300,Động đất tại Quảng Nam,2024-11-25,108.114,15.029,0,Động đất,Quang Nam
2303,Lốc tại Phú Yên,2024-11-23,109.38254181879276,12.976021262697431,0,Lốc,Phu Yen
2304,Lốc tại Phú Yên,2024-11-22,109.4256604889952,12.93871879840772,0,Lốc,Phu Yen
2305,Động đất tại Quảng Nam,2024-12-05,108.15,14.975,0,Động đất,Quang Nam
2306,Động đất tại Kon Tum,2024-11-25,108.242,14.959,0,Động đất,Kon Tum
2308,Động đất tại Kon Tum,2024-12-24,108.292,14.694,0,Động đất,Kon Tum
2309,Ngập lụt tại Tây Ninh,2024-12-10,106.095574,11.215887,0,Ngập lụt,An Giang
2310,Động đất tại Kon Tum,2024-12-29,108.277,14.783,0,Động đất,Kon Tum
2312,Động đất tại Kon Tum,2024-12-01,108.169,14.994,0,Động đất,Kon Tum
2313,Động đất tại Kon Tum,2024-12-31,108.265,14.709,0,Động đất,Kon Tum
2314,Động đất tại Kon Tum,2024-12-28,108.282,14.779,0,Động đất,Kon Tum
2315,Động đất tại Kon Tum,2024-11-27,108.185,14.913,0,Động đất,Kon Tum
2317,Động đất tại Kon Tum,2024-12-30,108.238,14.693,0,Động đất,Kon Tum
2318,Động đất tại Kon Tum,2024-12-27,108.351,14.694,0,Động đất,Kon Tum
2319,Động đất tại Kon Tum,2024-11-28,108.193,14.893,0,Động đất,Kon Tum
2320,Động đất tại Kon Tum,2024-11-27,108.171,14.889,0,Động đất,Kon Tum
2322,Động đất tại Kon Tum,2024-12-27,108.258,14.725,0,Động đất,Kon Tum
2323,Động đất tại Kon Tum,2024-11-26,108.283,14.818,0,Động đất,Kon Tum
2326,Động đất tại Kon Tum,2024-12-24,108.237,14.907,0,Động đất,Kon Tum
2327,Động đất tại Kon Tum,2024-11-26,108.164,14.892,0,Động đất,Kon Tum
2328,Động đất tại Kon Tum,2024-11-26,108.177,14.939,0,Động đất,Kon Tum
2329,Động đất tại Kon Tum,2024-12-13,108.322,14.845,0,Động đất,Kon Tum
2330,Động đất tại Kon Tum,2024-11-26,108.164,14.903,0,Động đất,Kon Tum
2331,Động đất tại Kon Tum,2024-12-05,108.157,14.993,0,Động đất,Kon Tum
2332,Động đất tại Kon Tum,2024-11-26,108.272,14.839,0,Động đất,Kon Tum
2333,Động đất tại Kon Tum,2024-11-26,108.325,14.821,0,Động đất,Kon Tum
2334,Động đất tại Quảng Nam,2024-12-02,108.135,15.001,0,Động đất,Quang Nam
2335,Động đất tại Kon Tum,2024-11-14,108.192,14.837,0,Động đất,Kon Tum
2337,Động đất tại Kon Tum,2024-11-26,108.273,14.84,0,Động đất,Kon Tum
2338,Động đất tại Kon Tum,2024-12-02,108.239,14.801,0,Động đất,Kon Tum
2339,Động đất tại Kon Tum,2024-11-26,108.321,14.77,0,Động đất,Kon Tum
2340,Động đất tại Kon Tum,2024-11-26,108.171,14.88,0,Động đất,Kon Tum
2341,Bão số 8,2024-11-10,113.0,21.0,11,Bão,Bien Đong
2342,Động đất tại Kon Tum,2024-11-26,108.294,14.846,0,Động đất,Kon Tum
2343,Động đất tại Kon Tum,2024-11-26,108.244,14.866,0,Động đất,Kon Tum
2344,Động đất tại Kon Tum,2024-11-26,108.286,14.807,0,Động đất,Kon Tum
2345,Động đất tại Kon Tum,2024-11-22,108.229,14.866,0,Động đất,Kon Tum
2346,Động đất tại Quảng Nam,2024-11-23,108.076,15.062,0,Động đất,Quang Nam
2347,Nước dâng tại Trà Vinh,2024-11-16,106.1811,9.68811,0,Sạt lở đất,Tra Vinh
2348,Bão USAGI,2024-11-13,120.6,22.5,13,Bão,Bien Đong
2349,Động đất tại Kon Tum,2024-11-22,108.193,14.874,0,Động đất,Kon Tum
2350,Động đất tại Kon Tum,2025-03-31,108.291,14.852,0,Động đất,Kon Tum
2351,Sạt lở đất tại Bình Dương,2025-02-12,106.64258,11.140393,0,Sạt lở đất,Binh Duong
2352,Động đất tại Kon Tum,2025-01-28,108.278,14.848,0,Động đất,Kon Tum
2353,Động đất tại Kon Tum,2025-01-27,108.172,14.945,0,Động đất,Kon Tum
2354,Động đất tại Kon Tum,2025-04-01,108.176,14.862,0,Động đất,Kon Tum
2355,Động đất tại Kon Tum,2025-01-27,108.21,14.91,0,Động đất,Kon Tum
2356,Động đất tại Kon Tum,2025-04-02,108.226,14.82,0,Động đất,Kon Tum
2357,Sụt lún đất tại An Giang,2025-03-31,105.3027,10.5484,0,Sụt lún đất,An Giang
2358,Động đất tại Kon Tum,2025-01-27,108.234,14.931,0,Động đất,Kon Tum
2359,Động đất tại Quảng Nam,2025-01-15,108.072,15.017,0,Động đất,Quang Nam
2360,Sạt lở đất tại Cà Mau,2025-02-02,105.28292551229188,9.011480923857906,0,Sạt lở đất,Ca Mau
2361,Chìm tàu tại Bình Thuận,2025-01-21,108.941667,10.825,0,Gió mạnh trên biển,Binh Thuan
2362,Động đất tại Kon Tum,2025-01-27,108.372,14.832,0,Động đất,Kon Tum
2363,Mưa lớn kèm dông lốc tại Tiền Giang,2025-02-18,106.405904,10.483957,0,Lốc,Tien Giang
2364,Lốc tại Lào Cai,2025-01-26,103.98893400255076,22.25596997972888,0,Lốc,Lao Cai
2365,Ngập lụt tại Quảng Trị,2025-01-09,107.007948,17.064252,0,Ngập lụt,Quang Tri
2366,Mưa lớn tại Bình Định,2025-01-15,109.010813,14.636858,0,Ngập lụt,Binh Đinh
2367,Động đất tại Kon Tum,2025-02-09,108.258,14.874,0,Động đất,Kon Tum
2368,Động đất tại Kon Tum,2025-01-17,108.152,14.832,0,Động đất,Kon Tum
2369,Động đất tại Kon Tum,2025-01-17,108.172,14.828,0,Động đất,Kon Tum
2370,Động đất tại Kon Tum,2025-01-09,108.18,14.955,0,Động đất,Kon Tum
2371,Động đất tại Kon Tum,2025-01-09,108.198,14.965,0,Động đất,Kon Tum
2372,"Gió mạnh, sóng lớn trên vùng biển Bình Thuận",2025-02-10,107.77603057441615,10.652191329045326,0,Gió mạnh trên biển,Binh Thuan
2373,Động đất tại Kon Tum,2025-02-27,108.159,14.796,0,Động đất,Kon Tum
2374,Động đất tại Quảng Nam,2025-02-22,108.049,15.19,0,Động đất,Quang Nam
2375,Ngập lụt tại Quảng Trị,2025-02-09,107.28129723571644,16.688438478825624,0,Ngập lụt,Quang Tri
2376,Động đất tại Kon Tum,2025-01-09,108.201,14.955,0,Động đất,Kon Tum
2377,Mưa lớn kèm dông lốc tại tỉnh Tuyên Quang,2025-03-13,105.320538,22.003115,0,Lốc,Tuyen Quang
2378,Động đất tại Quảng Nam,2025-01-24,108.164,15.117,0,Động đất,Quang Nam
2379,Động đất tại Kon Tum,2025-01-27,108.288,14.841,0,Động đất,Kon Tum
2380,Động đất tại Kon Tum,2025-01-09,108.166,14.976,0,Động đất,Kon Tum
2381,Động đất tại Kon Tum,2025-01-24,108.178,14.828,0,Động đất,Kon Tum
2382,Động đất tại Quảng Nam,2025-01-23,108.123,15.067,0,Động đất,Quang Nam
2383,Động đất tại Kon Tum,2025-01-09,108.164,14.973,0,Động đất,Kon Tum
2384,Động đất tại Kon Tum,2025-01-06,108.172,14.94,0,Động đất,Kon Tum
2385,Lốc tại Cà Mau,2025-02-24,105.398807,9.029548,0,Lốc,Ca Mau
2386,Động đất tại Kon Tum,2025-02-03,108.157,14.863,0,Động đất,Kon Tum
2387,Ngập lụt tại Trà Vinh,2025-01-16,106.251763,10.063804,0,Ngập lụt,Tra Vinh
2388,Sụt lún đất tại Trà Vinh,2025-01-27,106.563228,9.743079,0,Sụt lún đất,Tra Vinh
2389,Động đất tại Kon Tum,2025-01-24,108.164,14.844,0,Động đất,Kon Tum
2390,Động đất tại Kon Tum,2025-01-27,108.368,14.828,0,Động đất,Kon Tum
2391,Động đất tại Kon Tum,2025-01-09,108.166,14.971,0,Động đất,Kon Tum
2392,Mưa kèm theo dông lốc tại Đồng Tháp,2025-03-17,105.41629266098954,10.63069185649334,0,Lốc,Đong Thap
2393,Động đất tại Kon Tum,2025-01-27,108.25,14.86,0,Động đất,Kon Tum
2394,Động đất tại Kon Tum,2025-02-02,108.233,14.871,0,Động đất,Kon Tum
2395,Rét hại tại Sơn La,2025-02-06,103.731643,20.837864,0,Rét hại,Son La
2396,Sạt lở đất tại Cà Mau,2025-02-24,105.257335,8.774532,0,Sạt lở đất,Ca Mau
2397,Động đất tại Quảng Nam,2025-01-27,108.183,15.141,0,Động đất,Quang Nam
2398,Sạt lở đất tại Vĩnh Long,2025-01-29,105.94008,9.991251,0,Sạt lở đất,Vinh Long
2399,Động đất tại Kon Tum,2025-01-05,108.179,14.949,0,Động đất,Kon Tum
2400,Động đất tại Kon Tum,2025-01-10,108.289,14.909,0,Động đất,Kon Tum
2401,Động đất tại Kon Tum,2025-01-04,108.309,14.67,0,Động đất,Kon Tum
2402,Động đất tại Kon Tum,2025-02-02,108.257,14.803,0,Động đất,Kon Tum
2403,Sạt lở đất tại Hậu Giang,2025-02-03,105.772402,9.867015,0,Sạt lở đất,Hau Giang
2405,Động đất tại Hà Nội,2025-02-03,105.582,20.86,0,Động đất,Ha Noi
2406,Động đất tại Kon Tum,2025-01-12,108.147,14.903,0,Động đất,Kon Tum
2407,Động đất tại Kon Tum,2025-01-31,108.236,14.851,0,Động đất,Kon Tum
2408,Động đất tại Quảng Nam,2025-01-30,108.21,15.15,0,Động đất,Quang Nam
2409,Động đất tại Kon Tum,2025-02-01,108.206,14.839,0,Động đất,Kon Tum
2410,Rét hại tại Sơn La,2025-01-13,104.008064,21.154254,0,Rét hại,Son La
2411,Động đất tại Kon Tum,2025-02-07,108.203,14.877,0,Động đất,Kon Tum
2412,Động đất tại Kon Tum,2025-02-07,108.168,14.865,0,Động đất,Kon Tum
2413,Động đất tại Kon Tum,2025-02-07,108.149,14.865,0,Động đất,Kon Tum
2414,Động đất tại Kon Tum,2025-02-07,108.328,14.868,0,Động đất,Kon Tum
2415,Động đất tại Kon Tum,2025-02-08,108.158,14.924,0,Động đất,Kon Tum
2416,Động đất tại Kon Tum,2025-02-10,108.245,14.868,0,Động đất,Kon Tum
2417,Động đất tại Kon Tum,2025-02-15,108.261,14.773,0,Động đất,Kon Tum
2418,Động đất tại Quảng Nam,2025-02-15,108.075,15.098,0,Động đất,Quang Nam
2419,Động đất tại Kon Tum,2025-02-17,108.184,14.9,0,Động đất,Kon Tum
2420,Động đất tại Kon Tum,2025-02-17,108.186,14.896,0,Động đất,Kon Tum
2421,Động đất tại Kon Tum,2025-02-18,108.173,14.962,0,Động đất,Kon Tum
2422,Động đất tại Quảng Nam,2025-02-18,108.112,15.087,0,Động đất,Quang Nam
2423,Động đất tại Kon Tum,2025-02-19,108.157,14.874,0,Động đất,Kon Tum
2424,Động đất tại Quảng Nam,2025-02-19,108.102,15.07,0,Động đất,Quang Nam
2425,Động đất tại Kon Tum,2025-02-19,108.208,14.822,0,Động đất,Kon Tum
2426,Động đất tại Quảng Ngãi,2025-02-22,108.045,15.196,0,Động đất,Quang Nam
2427,Động đất tại Kon Tum,2025-03-02,108.282,14.861,0,Động đất,Kon Tum
2428,Động đất tại Kon Tum,2025-03-02,108.308,14.816,0,Động đất,Kon Tum
2429,Động đất tại Quảng Nam,2025-03-02,108.213,15.209,0,Động đất,Quang Nam
2430,Động đất tại Quảng Nam,2025-02-25,108.08,15.219,0,Động đất,Quang Nam
2431,Động đất tại Quảng Nam,2025-02-24,108.078,15.178,0,Động đất,Quang Nam
2432,Động đất tại Kon Tum,2025-02-19,108.162,14.872,0,Động đất,Kon Tum
2433,Động đất tại Kon Tum,2025-03-06,108.165,14.938,0,Động đất,Kon Tum
2434,Động đất tại Kon Tum,2025-03-08,108.185,14.838,0,Động đất,Kon Tum
2435,Động đất tại Kon Tum,2025-03-06,108.063,15.185,0,Động đất,Kon Tum
2436,Động đất tại Kon Tum,2025-03-06,108.162,14.924,0,Động đất,Kon Tum
2437,Động đất tại Kon Tum,2025-03-13,108.315,14.756,0,Động đất,Kon Tum
2438,Động đất tại Kon Tum,2025-03-31,108.282,14.847,0,Động đất,Kon Tum
2439,Sạt lở đất tại Bạc Liêu,2025-03-12,105.73467,9.228062,0,Sạt lở đất,Bac Lieu
2440,Động đất tại Kon Tum,2025-03-30,108.178,14.955,0,Động đất,Kon Tum
2441,Động đất tại Kon Tum,2025-03-31,108.262,14.849,0,Động đất,Kon Tum
2442,Động đất tại Kon Tum,2025-03-18,108.175,14.954,0,Động đất,Kon Tum
2443,Động đất tại Kon Tum,2025-03-18,108.158,14.953,0,Động đất,Kon Tum
2444,Động đất tại Kon Tum,2025-03-18,108.23,14.978,0,Động đất,Kon Tum
2445,Sạt lở đất tại Hậu Giang,2025-02-02,105.770024,9.865383,0,Sạt lở đất,Hau Giang
2446,Động đất tại Kon Tum,2025-03-20,108.198,14.865,0,Động đất,Kon Tum
2447,Động đất tại Kon Tum,2025-03-21,108.262,14.773,0,Động đất,Kon Tum
2448,Mưa lớn kèm theo dông lốc tại Tiền Giang,2025-02-18,106.12644733645898,10.376702167251551,0,Lốc,Tien Giang
2449,Động đất tại Quảng Nam,2025-03-22,108.102,14.997,0,Động đất,Quang Nam
2450,Động đất tại Kon Tum,2025-03-25,108.203,14.801,0,Động đất,Kon Tum
2451,Động đất tại Kon Tum,2025-03-25,108.25,14.76,0,Động đất,Kon Tum
2452,Động đất tại Kon Tum,2025-03-25,108.27,14.818,0,Động đất,Kon Tum
2453,Động đất tại Kon Tum,2025-03-27,108.241,14.57,0,Động đất,Kon Tum
2454,Động đất tại Kon Tum,2025-03-27,108.2303,14.589,0,Động đất,Kon Tum
2455,Động đất tại Kon Tum,2025-03-28,108.265,14.659,0,Động đất,Kon Tum
2456,Động đất tại Kon Tum,2025-03-31,108.189,14.989,0,Động đất,Kon Tum
2457,Động đất tại Kon Tum,2025-03-31,108.226,14.845,0,Động đất,Kon Tum
